行列号:指标名称||地区代码||年份||月份||单位||单月or累计
C59:上海闵行经济技术开发区商品进出口总额(境内目的地/货源地总额)同比增长[S]||xj09||default||default||%||D
C60:商品进出口总额(境内目的地/货源地总额)同比增长[S]||xj0913||default||default||%||D
C61:商品进出口总额(境内目的地/货源地总额)同比增长[S]||xj10||default||default||%||D
C62:商品进出口总额(境内目的地/货源地总额)同比增长[S]||xj1001||default||default||%||D
C63:南京高新技术外向型开发区商品进出口总额(境内目的地/货源地总额)同比增长[S]||xj1001||default||default||%||D
C64:商品进出口总额(境内目的地/货源地总额)同比增长[S]||xj1002||default||default||%||D
C65:无锡高新技术产业开发区商品进出口总额(境内目的地/货源地总额)同比增长[S]||xj1002||default||default||%||D
C66:商品进出口总额(境内目的地/货源地总额)同比增长[S]||xj1004||default||default||%||D
C67:常州高新技术产业开发区商品进出口总额(境内目的地/货源地总额)同比增长[S]||xj1004||default||default||%||D
C68:商品进出口总额(境内目的地/货源地总额)同比增长[S]||xj1005||default||default||%||D
C69:苏州工业园商品进出口总额(境内目的地/货源地总额)同比增长[S]||xj1005||default||default||%||D
C70:苏州高新技术产业开发区商品进出口总额(境内目的地/货源地总额)同比增长[S]||xj1005||default||default||%||D
C71:商品进出口总额(境内目的地/货源地总额)同比增长[S]||xj1006||default||default||%||D
C72:南通经济技术开发区商品进出口总额(境内目的地/货源地总额)同比增长[S]||xj1006||default||default||%||D
C73:商品进出口总额(境内目的地/货源地总额)同比增长[S]||xj1007||default||default||%||D
C74:连云港经济技术开发区商品进出口总额(境内目的地/货源地总额)同比增长[S]||xj1007||default||default||%||D
C75:商品进出口总额(境内目的地/货源地总额)同比增长[S]||xj11||default||default||%||D
C76:商品进出口总额(境内目的地/货源地总额)同比增长[S]||xj1101||default||default||%||D
C77:杭州经济技术开发区商品进出口总额(境内目的地/货源地总额)同比增长[S]||xj1101||default||default||%||D
C78:杭州高新技术产业开发区商品进出口总额(境内目的地/货源地总额)同比增长[S]||xj1101||default||default||%||D
C79:商品进出口总额(境内目的地/货源地总额)同比增长[S]||xj1102||default||default||%||D
C80:宁波经济技术开发区商品进出口总额(境内目的地/货源地总额)同比增长[S]||xj1102||default||default||%||D
C81:宁波高新技术产业开发区商品进出口总额(境内目的地/货源地总额)同比增长[S]||xj1102||default||default||%||D
C82:商品进出口总额(境内目的地/货源地总额)同比增长[S]||xj1103||default||default||%||D
C83:温州经济技术开发区商品进出口总额(境内目的地/货源地总额)同比增长[S]||xj1103||default||default||%||D
C84:商品进出口总额(境内目的地/货源地总额)同比增长[S]||xj1107||default||default||%||D
C85:金华经济技术开发区商品进出口总额(境内目的地/货源地总额)同比增长[S]||xj1107||default||default||%||D
C86:商品进出口总额(境内目的地/货源地总额)同比增长[S]||xj12||default||default||%||D
C87:商品进出口总额(境内目的地/货源地总额)同比增长[S]||xj1201||default||default||%||D
C88:合肥经济技术开发区商品进出口总额(境内目的地/货源地总额)同比增长[S]||xj1201||default||default||%||D
C89:合肥高新技术产业开发区商品进出口总额(境内目的地/货源地总额)同比增长[S]||xj1201||default||default||%||D
C90:商品进出口总额(境内目的地/货源地总额)同比增长[S]||xj1202||default||default||%||D
C91:芜湖经济技术开发区商品进出口总额(境内目的地/货源地总额)同比增长[S]||xj1202||default||default||%||D
C92:芜湖高新技术产业开发区商品进出口总额(境内目的地/货源地总额)同比增长[S]||xj1202||default||default||%||D
C93:商品进出口总额(境内目的地/货源地总额)同比增长[S]||xj1203||default||default||%||D
C94:蚌埠高新技术产业开发区商品进出口总额(境内目的地/货源地总额)同比增长[S]||xj1203||default||default||%||D
C95:商品进出口总额(境内目的地/货源地总额)同比增长[S]||xj1204||default||default||%||D
C96:商品进出口总额(境内目的地/货源地总额)同比增长[S]||xj1205||default||default||%||D
C97:马鞍山经济技术开发区商品进出口总额(境内目的地/货源地总额)同比增长[S]||xj1205||default||default||%||D
C98:马鞍山慈湖高新技术产业开发区商品进出口总额(境内目的地/货源地总额)同比增长[S]||xj1205||default||default||%||D
C99:商品进出口总额(境内目的地/货源地总额)同比增长[S]||xj1207||default||default||%||D
C100:铜陵经济技术开发区商品进出口总额(境内目的地/货源地总额)同比增长[S]||xj1207||default||default||%||D
C101:商品进出口总额(境内目的地/货源地总额)同比增长[S]||xj1208||default||default||%||D
C102:安庆经济技术开发区商品进出口总额(境内目的地/货源地总额)同比增长[S]||xj1208||default||default||%||D
C103:商品进出口总额(境内目的地/货源地总额)同比增长[S]||xj1210||default||default||%||D
C104:滁州经济技术开发区商品进出口总额(境内目的地/货源地总额)同比增长[S]||xj1210||default||default||%||D
C105:商品进出口总额(境内目的地/货源地总额)同比增长[S]||xj1214||default||default||%||D
C106:六安经济技术开发区商品进出口总额(境内目的地/货源地总额)同比增长[S]||xj1214||default||default||%||D
C107:商品进出口总额(境内目的地/货源地总额)同比增长[S]||xj1216||default||default||%||D
C108:池州经济技术开发区商品进出口总额(境内目的地/货源地总额)同比增长[S]||xj1216||default||default||%||D
C109:商品进出口总额(境内目的地/货源地总额)同比增长[S]||xj1217||default||default||%||D
C110:宁国经济技术开发区商品进出口总额(境内目的地/货源地总额)同比增长[S]||xj121707||default||default||%||D
C111:商品进出口总额(境内目的地/货源地总额)同比增长[S]||xj13||default||default||%||D
C112:商品进出口总额(境内目的地/货源地总额)同比增长[S]||xj1301||default||default||%||D
C113:福州经济技术开发区商品进出口总额(境内目的地/货源地总额)同比增长[S]||xj1301||default||default||%||D
C114:福州高新技术产业开发区商品进出口总额(境内目的地/货源地总额)同比增长[S]||xj1301||default||default||%||D
C115:商品进出口总额(境内目的地/货源地总额)同比增长[S]||xj130111||default||default||%||D
C116:平潭综合实验区商品进出口总额(境内目的地/货源地总额)同比增长[S]||xj130111||default||default||%||D
C117:商品进出口总额(境内目的地/货源地总额)同比增长[S]||xj1302||default||default||%||D
C118:厦门火炬高技术产业开发区商品进出口总额(境内目的地/货源地总额)同比增长[S]||xj1302||default||default||%||D
C119:商品进出口总额(境内目的地/货源地总额)同比增长[S]||xj14||default||default||%||D
C120:商品进出口总额(境内目的地/货源地总额)同比增长[S]||xj1401||default||default||%||D
C121:南昌经济技术开发区商品进出口总额(境内目的地/货源地总额)同比增长[S]||xj1401||default||default||%||D
C122:南昌高新技术产业开发区商品进出口总额(境内目的地/货源地总额)同比增长[S]||xj1401||default||default||%||D
C123:商品进出口总额(境内目的地/货源地总额)同比增长[S]||xj1402||default||default||%||D
C124:景德镇高新技术产业开发区商品进出口总额(境内目的地/货源地总额)同比增长[S]||xj1402||default||default||%||D
C125:商品进出口总额(境内目的地/货源地总额)同比增长[S]||xj1403||default||default||%||D
C126:商品进出口总额(境内目的地/货源地总额)同比增长[S]||xj1404||default||default||%||D
C127:九江经济技术开发区商品进出口总额(境内目的地/货源地总额)同比增长[S]||xj1404||default||default||%||D
C128:商品进出口总额(境内目的地/货源地总额)同比增长[S]||xj1405||default||default||%||D
C129:新余高新技术产业开发区商品进出口总额(境内目的地/货源地总额)同比增长[S]||xj1405||default||default||%||D
C130:商品进出口总额(境内目的地/货源地总额)同比增长[S]||xj1406||default||default||%||D
C131:赣州经济技术开发区商品进出口总额(境内目的地/货源地总额)同比增长[S]||xj1406||default||default||%||D
C132:商品进出口总额(境内目的地/货源地总额)同比增长[S]||xj1407||default||default||%||D
C133:井冈山经济技术开发区商品进出口总额(境内目的地/货源地总额)同比增长[S]||xj140713||default||default||%||D
C134:商品进出口总额(境内目的地/货源地总额)同比增长[S]||xj1410||default||default||%||D
C135:商品进出口总额(境内目的地/货源地总额)同比增长[S]||xj15||default||default||%||D
C136:商品进出口总额(境内目的地/货源地总额)同比增长[S]||xj1501||default||default||%||D
C137:济南市高技术产业开发区商品进出口总额(境内目的地/货源地总额)同比增长[S]||xj1501||default||default||%||D
C138:商品进出口总额(境内目的地/货源地总额)同比增长[S]||xj1502||default||default||%||D
C139:青岛经济技术开发区商品进出口总额(境内目的地/货源地总额)同比增长[S]||xj1502||default||default||%||D
C140:商品进出口总额(境内目的地/货源地总额)同比增长[S]||xj1506||default||default||%||D
C141:烟台经济技术开发区商品进出口总额(境内目的地/货源地总额)同比增长[S]||xj1506||default||default||%||D
C142:商品进出口总额(境内目的地/货源地总额)同比增长[S]||xj1507||default||default||%||D
C143:潍坊高技术产业开发区商品进出口总额(境内目的地/货源地总额)同比增长[S]||xj1507||default||default||%||D
C144:商品进出口总额(境内目的地/货源地总额)同比增长[S]||xj1510||default||default||%||D
C145:威海火炬高技术产业开发区商品进出口总额(境内目的地/货源地总额)同比增长[S]||xj1510||default||default||%||D
C146:商品进出口总额(境内目的地/货源地总额)同比增长[S]||xj16||default||default||%||D
C147:商品进出口总额(境内目的地/货源地总额)同比增长[S]||xj1601||default||default||%||D
C148:郑州航空港经济综合实验区商品进出口总额(境内目的地/货源地总额)同比增长[S]||xj1601||default||default||%||D
C149:郑州高新技术产业开发区商品进出口总额(境内目的地/货源地总额)同比增长[S]||xj1601||default||default||%||D
C150:商品进出口总额(境内目的地/货源地总额)同比增长[S]||xj1603||default||default||%||D
C151:洛阳高新技术产业开发区商品进出口总额(境内目的地/货源地总额)同比增长[S]||xj1603||default||default||%||D
C152:商品进出口总额(境内目的地/货源地总额)同比增长[S]||xj17||default||default||%||D
C153:商品进出口总额(境内目的地/货源地总额)同比增长[S]||xj1701||default||default||%||D
C154:武汉经济技术开发区商品进出口总额(境内目的地/货源地总额)同比增长[S]||xj1701||default||default||%||D
C155:武汉东湖新技术开发区商品进出口总额(境内目的地/货源地总额)同比增长[S]||xj1701||default||default||%||D
C156:商品进出口总额(境内目的地/货源地总额)同比增长[S]||xj1702||default||default||%||D
C157:黄石经济技术开发区商品进出口总额(境内目的地/货源地总额)同比增长[S]||xj1702||default||default||%||D
C158:商品进出口总额(境内目的地/货源地总额)同比增长[S]||xj1705||default||default||%||D
C159:襄阳经济技术开发区商品进出口总额(境内目的地/货源地总额)同比增长[S]||xj1705||default||default||%||D
C160:襄阳高新技术产业开发区商品进出口总额(境内目的地/货源地总额)同比增长[S]||xj1705||default||default||%||D
C161:商品进出口总额(境内目的地/货源地总额)同比增长[S]||xj1709||default||default||%||D
C162:荆州经济技术开发区商品进出口总额(境内目的地/货源地总额)同比增长[S]||xj1709||default||default||%||D
C163:商品进出口总额(境内目的地/货源地总额)同比增长[S]||xj18||default||default||%||D
C164:商品进出口总额(境内目的地/货源地总额)同比增长[S]||xj1801||default||default||%||D
C165:长沙高新技术产业开发区商品进出口总额(境内目的地/货源地总额)同比增长[S]||xj1801||default||default||%||D
C166:商品进出口总额(境内目的地/货源地总额)同比增长[S]||xj1802||default||default||%||D
C167:株洲高新技术产业开发区商品进出口总额(境内目的地/货源地总额)同比增长[S]||xj1802||default||default||%||D
C168:商品进出口总额(境内目的地/货源地总额)同比增长[S]||xj1806||default||default||%||D
C169:商品进出口总额(境内目的地/货源地总额)同比增长[S]||xj19||default||default||%||D
C170:商品进出口总额(境内目的地/货源地总额)同比增长[S]||xj1901||default||default||%||D
C171:广州经济技术开发区商品进出口总额(境内目的地/货源地总额)同比增长[S]||xj1901||default||default||%||D
C172:广州高新技术产业开发区商品进出口总额(境内目的地/货源地总额)同比增长[S]||xj1901||default||default||%||D
C173:广州南沙新区商品进出口总额(境内目的地/货源地总额)同比增长[S]||xj1901||default||default||%||D
C174:商品进出口总额(境内目的地/货源地总额)同比增长[S]||xj1903||default||default||%||D
C175:深圳科技工业园商品进出口总额(境内目的地/货源地总额)同比增长[S]||xj1903||default||default||%||D
C176:商品进出口总额(境内目的地/货源地总额)同比增长[S]||xj1904||default||default||%||D
C177:珠海横琴新区商品进出口总额(境内目的地/货源地总额)同比增长[S]||xj1904||default||default||%||D
C178:商品进出口总额(境内目的地/货源地总额)同比增长[S]||xj1905||default||default||%||D
C179:商品进出口总额(境内目的地/货源地总额)同比增长[S]||xj1906||default||default||%||D
C180:商品进出口总额(境内目的地/货源地总额)同比增长[S]||xj1908||default||default||%||D
C181:湛江经济技术开发区商品进出口总额(境内目的地/货源地总额)同比增长[S]||xj1908||default||default||%||D
C182:商品进出口总额(境内目的地/货源地总额)同比增长[S]||xj1911||default||default||%||D
C183:惠州高新技术产业开发区商品进出口总额(境内目的地/货源地总额)同比增长[S]||xj1911||default||default||%||D
C184:商品进出口总额(境内目的地/货源地总额)同比增长[S]||xj1921||default||default||%||D
C185:中山火炬高技术产业开发区商品进出口总额(境内目的地/货源地总额)同比增长[S]||xj1921||default||default||%||D
C186:商品进出口总额(境内目的地/货源地总额)同比增长[S]||xj20||default||default||%||D
C187:商品进出口总额(境内目的地/货源地总额)同比增长[S]||xj2001||default||default||%||D
C188:南宁高新技术产业开发区商品进出口总额(境内目的地/货源地总额)同比增长[S]||xj2001||default||default||%||D
C189:商品进出口总额(境内目的地/货源地总额)同比增长[S]||xj2003||default||default||%||D
C190:桂林新技术产业开发区商品进出口总额(境内目的地/货源地总额)同比增长[S]||xj2003||default||default||%||D
C191:商品进出口总额(境内目的地/货源地总额)同比增长[S]||xj2005||default||default||%||D
C192:商品进出口总额(境内目的地/货源地总额)同比增长[S]||xj200604||default||default||%||D
C193:商品进出口总额(境内目的地/货源地总额)同比增长[S]||xj201407||default||default||%||D
C194:商品进出口总额(境内目的地/货源地总额)同比增长[S]||xj21||default||default||%||D
C195:海南洋浦经济开发区商品进出口总额(境内目的地/货源地总额)同比增长[S]||xj21||default||default||%||D
C196:商品进出口总额(境内目的地/货源地总额)同比增长[S]||xj2101||default||default||%||D
C197:商品进出口总额(境内目的地/货源地总额)同比增长[S]||xj22||default||default||%||D
C198:重庆高新技术产业开发区商品进出口总额(境内目的地/货源地总额)同比增长[S]||xj22||default||default||%||D
C199:重庆两江新区商品进出口总额(境内目的地/货源地总额)同比增长[S]||xj22||default||default||%||D
C200:万州经济技术开发区商品进出口总额(境内目的地/货源地总额)同比增长[S]||xj2201||default||default||%||D
C201:商品进出口总额(境内目的地/货源地总额)同比增长[S]||xj23||default||default||%||D
C202:商品进出口总额(境内目的地/货源地总额)同比增长[S]||xj2301||default||default||%||D
C203:成都经济技术开发区商品进出口总额(境内目的地/货源地总额)同比增长[S]||xj2301||default||default||%||D
C204:成都高新技术产业开发区商品进出口总额(境内目的地/货源地总额)同比增长[S]||xj2301||default||default||%||D
C205:商品进出口总额(境内目的地/货源地总额)同比增长[S]||xj2306||default||default||%||D
C206:绵阳经济技术开发区商品进出口总额(境内目的地/货源地总额)同比增长[S]||xj2306||default||default||%||D
C207:绵阳高新技术产业开发区商品进出口总额(境内目的地/货源地总额)同比增长[S]||xj2306||default||default||%||D
C208:商品进出口总额(境内目的地/货源地总额)同比增长[S]||xj2307||default||default||%||D
C209:商品进出口总额(境内目的地/货源地总额)同比增长[S]||xj2313||default||default||%||D
C210:宜宾临港经济技术开发区商品进出口总额(境内目的地/货源地总额)同比增长[S]||xj2313||default||default||%||D
C211:商品进出口总额(境内目的地/货源地总额)同比增长[S]||xj24||default||default||%||D
C212:商品进出口总额(境内目的地/货源地总额)同比增长[S]||xj2401||default||default||%||D
C213:贵阳高新技术产业开发区商品进出口总额(境内目的地/货源地总额)同比增长[S]||xj2401||default||default||%||D
C214:商品进出口总额(境内目的地/货源地总额)同比增长[S]||xj25||default||default||%||D
C215:商品进出口总额(境内目的地/货源地总额)同比增长[S]||xj2501||default||default||%||D
C216:昆明经济技术开发区商品进出口总额(境内目的地/货源地总额)同比增长[S]||xj2501||default||default||%||D
C217:商品进出口总额(境内目的地/货源地总额)同比增长[S]||xj2502||default||default||%||D
C218:曲靖经济技术开发区商品进出口总额(境内目的地/货源地总额)同比增长[S]||xj2502||default||default||%||D
C219:商品进出口总额(境内目的地/货源地总额)同比增长[S]||xj2510||default||default||%||D
C220:商品进出口总额(境内目的地/货源地总额)同比增长[S]||xj251013||default||default||%||D
C221:商品进出口总额(境内目的地/货源地总额)同比增长[S]||xj251401||default||default||%||D
C222:商品进出口总额(境内目的地/货源地总额)同比增长[S]||xj26||default||default||%||D
C223:商品进出口总额(境内目的地/货源地总额)同比增长[S]||xj2601||default||default||%||D
C224:商品进出口总额(境内目的地/货源地总额)同比增长[S]||xj27||default||default||%||D
C225:陕西航天经济技术开发区商品进出口总额(境内目的地/货源地总额)同比增长[S]||xj27||default||default||%||D
C226:商品进出口总额(境内目的地/货源地总额)同比增长[S]||xj2701||default||default||%||D
C227:西安新技术产业开发区商品进出口总额(境内目的地/货源地总额)同比增长[S]||xj2701||default||default||%||D
C228:商品进出口总额(境内目的地/货源地总额)同比增长[S]||xj2703||default||default||%||D
C229:商品进出口总额(境内目的地/货源地总额)同比增长[S]||xj2707||default||default||%||D
C230:商品进出口总额(境内目的地/货源地总额)同比增长[S]||xj28||default||default||%||D
C231:商品进出口总额(境内目的地/货源地总额)同比增长[S]||xj2801||default||default||%||D
C232:兰州新技术产业开发区商品进出口总额(境内目的地/货源地总额)同比增长[S]||xj2801||default||default||%||D
C233:商品进出口总额(境内目的地/货源地总额)同比增长[S]||xj29||default||default||%||D
C234:商品进出口总额(境内目的地/货源地总额)同比增长[S]||xj2901||default||default||%||D
C235:西宁经济技术开发区商品进出口总额(境内目的地/货源地总额)同比增长[S]||xj2901||default||default||%||D
C236:商品进出口总额(境内目的地/货源地总额)同比增长[S]||xj30||default||default||%||D
C237:商品进出口总额(境内目的地/货源地总额)同比增长[S]||xj3001||default||default||%||D
C238:银川经济技术开发区商品进出口总额(境内目的地/货源地总额)同比增长[S]||xj3001||default||default||%||D
C239:商品进出口总额(境内目的地/货源地总额)同比增长[S]||xj31||default||default||%||D
C240:商品进出口总额(境内目的地/货源地总额)同比增长[S]||xj3101||default||default||%||D
C241:乌鲁木齐经济技术开发区商品进出口总额(境内目的地/货源地总额)同比增长[S]||xj3101||default||default||%||D
C242:乌鲁木齐高新技术产业开发区商品进出口总额(境内目的地/货源地总额)同比增长[S]||xj3101||default||default||%||D
C243:商品进出口总额(境内目的地/货源地总额)同比增长[S]||xj310601||default||default||%||D
C244:商品进出口总额(境内目的地/货源地总额)同比增长[S]||xj311201||default||default||%||D
C245:商品进出口总额(境内目的地/货源地总额)同比增长[S]||xj311501||default||default||%||D
C246:石河子经济技术开发区商品进出口总额(境内目的地/货源地总额)同比增长[S]||xj311501||default||default||%||D
D5:商品出口总额(境内货源地)[S]||xj01||default||default||千美元||D
D6:中关村国家自主创新示范区商品出口总额(境内货源地)[S]||xj01||default||default||千美元||D
D7:北京经济技术开发区商品出口总额(境内货源地)[S]||xj01||default||default||千美元||D
D8:商品出口总额(境内货源地)[S]||xj02||default||default||千美元||D
D9:天津经济技术开发区商品出口总额(境内货源地)[S]||xj02||default||default||千美元||D
D10:商品出口总额(境内货源地)[S]||xj0219||default||default||千美元||D
D11:商品出口总额(境内货源地)[S]||xj03||default||default||千美元||D
D12:商品出口总额(境内货源地)[S]||xj0301||default||default||千美元||D
D13:石家庄高新技术产业开发区商品出口总额(境内货源地)[S]||xj0301||default||default||千美元||D
D14:商品出口总额(境内货源地)[S]||xj0303||default||default||千美元||D
D15:秦皇岛经济技术开发区商品出口总额(境内货源地)[S]||xj0303||default||default||千美元||D
D16:商品出口总额(境内货源地)[S]||xj0306||default||default||千美元||D
D17:保定高新技术产业开发区商品出口总额(境内货源地)[S]||xj0306||default||default||千美元||D
D18:商品出口总额(境内货源地)[S]||xj04||default||default||千美元||D
D19:商品出口总额(境内货源地)[S]||xj0401||default||default||千美元||D
D20:太原经济技术开发区商品出口总额(境内货源地)[S]||xj0401||default||default||千美元||D
D21:太原高新技术产业开发区商品出口总额(境内货源地)[S]||xj0401||default||default||千美元||D
D22:商品出口总额(境内货源地)[S]||xj0402||default||default||千美元||D
D23:大同经济技术开发区商品出口总额(境内货源地)[S]||xj0402||default||default||千美元||D
D24:商品出口总额(境内货源地)[S]||xj0407||default||default||千美元||D
D25:商品出口总额(境内货源地)[S]||xj05||default||default||千美元||D
D26:商品出口总额(境内货源地)[S]||xj0501||default||default||千美元||D
D27:商品出口总额(境内货源地)[S]||xj0502||default||default||千美元||D
D28:包头高新技术产业开发区商品出口总额(境内货源地)[S]||xj0502||default||default||千美元||D
D29:商品出口总额(境内货源地)[S]||xj050709||default||default||千美元||D
D30:商品出口总额(境内货源地)[S]||xj051101||default||default||千美元||D
D31:商品出口总额(境内货源地)[S]||xj06||default||default||千美元||D
D32:商品出口总额(境内货源地)[S]||xj0601||default||default||千美元||D
D33:沈阳经济技术开发区商品出口总额(境内货源地)[S]||xj0601||default||default||千美元||D
D34:沈阳高新技术产业开发区商品出口总额(境内货源地)[S]||xj0601||default||default||千美元||D
D35:商品出口总额(境内货源地)[S]||xj0602||default||default||千美元||D
D36:大连经济技术开发区商品出口总额(境内货源地)[S]||xj0602||default||default||千美元||D
D37:大连市高新技术产业园区商品出口总额(境内货源地)[S]||xj0602||default||default||千美元||D
D38:商品出口总额(境内货源地)[S]||xj0603||default||default||千美元||D
D39:鞍山高新技术产业开发区商品出口总额(境内货源地)[S]||xj0603||default||default||千美元||D
D40:商品出口总额(境内货源地)[S]||xj0606||default||default||千美元||D
D41:商品出口总额(境内货源地)[S]||xj07||default||default||千美元||D
D42:吉林高新技术产业开发区商品出口总额(境内货源地)[S]||xj07||default||default||千美元||D
D43:商品出口总额(境内货源地)[S]||xj0701||default||default||千美元||D
D44:长春经济技术开发区商品出口总额(境内货源地)[S]||xj0701||default||default||千美元||D
D45:长春高新技术产业开发区商品出口总额(境内货源地)[S]||xj0701||default||default||千美元||D
D46:商品出口总额(境内货源地)[S]||xj0702||default||default||千美元||D
D47:商品出口总额(境内货源地)[S]||xj070904||default||default||千美元||D
D48:商品出口总额(境内货源地)[S]||xj08||default||default||千美元||D
D49:商品出口总额(境内货源地)[S]||xj0801||default||default||千美元||D
D50:哈尔滨经济技术开发区商品出口总额(境内货源地)[S]||xj0801||default||default||千美元||D
D51:哈尔滨高技术开发区商品出口总额(境内货源地)[S]||xj0801||default||default||千美元||D
D52:商品出口总额(境内货源地)[S]||xj0806||default||default||千美元||D
D53:大庆高新技术产业开发区商品出口总额(境内货源地)[S]||xj0806||default||default||千美元||D
D54:商品出口总额(境内货源地)[S]||xj081007||default||default||千美元||D
D55:商品出口总额(境内货源地)[S]||xj0811||default||default||千美元||D
D56:商品出口总额(境内货源地)[S]||xj09||default||default||千美元||D
D57:上海漕河泾浦江高科技园区商品出口总额(境内货源地)[S]||xj09||default||default||千美元||D
D58:上海经济技术开发区商品出口总额(境内货源地)[S]||xj09||default||default||千美元||D
D59:上海闵行经济技术开发区商品出口总额(境内货源地)[S]||xj09||default||default||千美元||D
D60:商品出口总额(境内货源地)[S]||xj0913||default||default||千美元||D
D61:商品出口总额(境内货源地)[S]||xj10||default||default||千美元||D
D62:商品出口总额(境内货源地)[S]||xj1001||default||default||千美元||D
D63:南京高新技术外向型开发区商品出口总额(境内货源地)[S]||xj1001||default||default||千美元||D
D64:商品出口总额(境内货源地)[S]||xj1002||default||default||千美元||D
D65:无锡高新技术产业开发区商品出口总额(境内货源地)[S]||xj1002||default||default||千美元||D
D66:商品出口总额(境内货源地)[S]||xj1004||default||default||千美元||D
D67:常州高新技术产业开发区商品出口总额(境内货源地)[S]||xj1004||default||default||千美元||D
D68:商品出口总额(境内货源地)[S]||xj1005||default||default||千美元||D
D69:苏州工业园商品出口总额(境内货源地)[S]||xj1005||default||default||千美元||D
D70:苏州高新技术产业开发区商品出口总额(境内货源地)[S]||xj1005||default||default||千美元||D
D71:商品出口总额(境内货源地)[S]||xj1006||default||default||千美元||D
D72:南通经济技术开发区商品出口总额(境内货源地)[S]||xj1006||default||default||千美元||D
D73:商品出口总额(境内货源地)[S]||xj1007||default||default||千美元||D
D74:连云港经济技术开发区商品出口总额(境内货源地)[S]||xj1007||default||default||千美元||D
D75:商品出口总额(境内货源地)[S]||xj11||default||default||千美元||D
D76:商品出口总额(境内货源地)[S]||xj1101||default||default||千美元||D
D77:杭州经济技术开发区商品出口总额(境内货源地)[S]||xj1101||default||default||千美元||D
D78:杭州高新技术产业开发区商品出口总额(境内货源地)[S]||xj1101||default||default||千美元||D
D79:商品出口总额(境内货源地)[S]||xj1102||default||default||千美元||D
D80:宁波经济技术开发区商品出口总额(境内货源地)[S]||xj1102||default||default||千美元||D
D81:宁波高新技术产业开发区商品出口总额(境内货源地)[S]||xj1102||default||default||千美元||D
D82:商品出口总额(境内货源地)[S]||xj1103||default||default||千美元||D
D83:温州经济技术开发区商品出口总额(境内货源地)[S]||xj1103||default||default||千美元||D
D84:商品出口总额(境内货源地)[S]||xj1107||default||default||千美元||D
D85:金华经济技术开发区商品出口总额(境内货源地)[S]||xj1107||default||default||千美元||D
D86:商品出口总额(境内货源地)[S]||xj12||default||default||千美元||D
D87:商品出口总额(境内货源地)[S]||xj1201||default||default||千美元||D
D88:合肥经济技术开发区商品出口总额(境内货源地)[S]||xj1201||default||default||千美元||D
D89:合肥高新技术产业开发区商品出口总额(境内货源地)[S]||xj1201||default||default||千美元||D
D90:商品出口总额(境内货源地)[S]||xj1202||default||default||千美元||D
D91:芜湖经济技术开发区商品出口总额(境内货源地)[S]||xj1202||default||default||千美元||D
D92:芜湖高新技术产业开发区商品出口总额(境内货源地)[S]||xj1202||default||default||千美元||D
D93:商品出口总额(境内货源地)[S]||xj1203||default||default||千美元||D
D94:蚌埠高新技术产业开发区商品出口总额(境内货源地)[S]||xj1203||default||default||千美元||D
D95:商品出口总额(境内货源地)[S]||xj1204||default||default||千美元||D
D96:商品出口总额(境内货源地)[S]||xj1205||default||default||千美元||D
D97:马鞍山经济技术开发区商品出口总额(境内货源地)[S]||xj1205||default||default||千美元||D
D98:马鞍山慈湖高新技术产业开发区商品出口总额(境内货源地)[S]||xj1205||default||default||千美元||D
D99:商品出口总额(境内货源地)[S]||xj1207||default||default||千美元||D
D100:铜陵经济技术开发区商品出口总额(境内货源地)[S]||xj1207||default||default||千美元||D
D101:商品出口总额(境内货源地)[S]||xj1208||default||default||千美元||D
D102:安庆经济技术开发区商品出口总额(境内货源地)[S]||xj1208||default||default||千美元||D
D103:商品出口总额(境内货源地)[S]||xj1210||default||default||千美元||D
D104:滁州经济技术开发区商品出口总额(境内货源地)[S]||xj1210||default||default||千美元||D
D105:商品出口总额(境内货源地)[S]||xj1214||default||default||千美元||D
D106:六安经济技术开发区商品出口总额(境内货源地)[S]||xj1214||default||default||千美元||D
D107:商品出口总额(境内货源地)[S]||xj1216||default||default||千美元||D
D108:池州经济技术开发区商品出口总额(境内货源地)[S]||xj1216||default||default||千美元||D
D109:商品出口总额(境内货源地)[S]||xj1217||default||default||千美元||D
D110:宁国经济技术开发区商品出口总额(境内货源地)[S]||xj121707||default||default||千美元||D
D111:商品出口总额(境内货源地)[S]||xj13||default||default||千美元||D
D112:商品出口总额(境内货源地)[S]||xj1301||default||default||千美元||D
D113:福州经济技术开发区商品出口总额(境内货源地)[S]||xj1301||default||default||千美元||D
D114:福州高新技术产业开发区商品出口总额(境内货源地)[S]||xj1301||default||default||千美元||D
D115:商品出口总额(境内货源地)[S]||xj130111||default||default||千美元||D
D116:平潭综合实验区商品出口总额(境内货源地)[S]||xj130111||default||default||千美元||D
D117:商品出口总额(境内货源地)[S]||xj1302||default||default||千美元||D
D118:厦门火炬高技术产业开发区商品出口总额(境内货源地)[S]||xj1302||default||default||千美元||D
D119:商品出口总额(境内货源地)[S]||xj14||default||default||千美元||D
D120:商品出口总额(境内货源地)[S]||xj1401||default||default||千美元||D
D121:南昌经济技术开发区商品出口总额(境内货源地)[S]||xj1401||default||default||千美元||D
D122:南昌高新技术产业开发区商品出口总额(境内货源地)[S]||xj1401||default||default||千美元||D
D123:商品出口总额(境内货源地)[S]||xj1402||default||default||千美元||D
